Domain,CountryCode,MXDnsResponse,TXTDnsResponse,HasSPFInfo,HasDkimInfo,HasDmarcInfo,RegisteredOrg,CreationDate,ExpirationDate,UpdatedDate,RegisteredCountry,NameServers,SubdomainCount,EntropyOfSubDomains,HostIPs,DNSServersIPs,DNSServersCountries,HostIPsCountries,IpReputationDnsblInfo,DomainReputationVirusTotal,CommonPorts,HttpResponseCode,ASN,StrangeCharacters,ConsonantRatio,VowelRatio,NumericRatio,SpecialCharRatio,ConsonantSequence,VowelSequence,NumericSequence,SpecialCharSequence,Entropy,DomainLength,DomainInCiscoUmbrella,Class
plataformadelrecuerdo.org,Null,['mailgw.ns36.de.'],"['""08c37d6574fd00b343c9445dc2cb1f3325d31ed6""', '""270899242ada1b75144af47dca59b063cb2a1ed6""', '""c918b20f17f76c05b6201f96041400ae30961ed6""', '""c60abcce18c4ce9db211e21105d61347bf061ed6""', '""90b7aa6b8732a6a15bf07c4977c4fdf86d5d1ed6""', '""4c5eefe16cc7b8ffd68b2ac61b49ea70c21f1ed6""', '""439c0ee4348739ea7626742a6792a22d5e591ed6""', '""af17d09e66919552cd74a3e470251fd48f361ed6""', '""7f21703567123f292fc33bcd8b423a13a84e1ed6""', '""21556230fb6a360491772fa5f030eb6feb9d1ed6""', '""6c6e418c765ac0a5c10537510edd974f3d7f1ed6""', '""e634cf1e960ac7e5cde4212a4a29b1ce75df1ed6""', '""50ae14d8170e634a63f2d2bd7a249075310d1ed6""', '""ae7c699c2a0020fa394c996db9f7eeb3d66f1ed6""', '""cc6f7a0c9e3158b8a0645768cd49b799fc351ed6""', '""08e62ff0f8bd2c67322937afccb7db55d10f1ed6""', '""3db6448314c104d9d7f89a72f73857cb370b1ed6""']",False,False,False,IONOS SE,2020-04-20,2025-04-20,2024-09-04,DE,"['a.ns36.de', 'b.ns36.de']",0,0.0,['91.195.240.13'],"['91.195.240.7', '91.195.241.7']","['Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443]",403,Null,0,0.56,0.4,0.0,0.0,"['pl', 't', 'f', 'rm', 'd', 'lr', 'c', 'rd', 'rg']","['a', 'a', 'o', 'a', 'e', 'e', 'ue', 'o', 'o']",[],[],3.5932696895151075,25,0,0
kiasgakqqcwweqeq.xyz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7,0.25,0.0,0.0,"['k', 'sg', 'kqqcww', 'q', 'q', 'xyz']","['ia', 'a', 'e', 'e']",[],[],3.521928094887362,20,0,1
gitgo.ir,IR,['mail.gitgo.ir.'],"['""v=spf1 a mx ip4:185.173.129.205 -all""']",True,False,False,Null,Null,Null,Null,Null,"['bh1.4xmen.ir', 'bh2.4xmen.ir']",0,0.0,['185.173.129.205'],['185.173.129.205'],['Unknown'],['Unknown'],0.0,{},"[80, 443, 21, 22, 25]",200,Null,0,0.5,375,0.0,0.0,"['g', 'tg', 'r']","['i', 'o', 'i']",[],[],2.5,8,0,0
qogiofyzlwubznxllf.org,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7272727272727273,0.22727272727272727,0.0,0.0,"['q', 'g', 'fyzlw', 'bznxllf', 'rg']","['o', 'io', 'u', 'o']",[],[],3.754441845713344,22,0,1
epos-eu.org,Null,['mail.epos-eu.org.'],"['""EPOS-EU NET""']",False,False,False,Register SpA,2007-12-18,2024-12-18,2024-02-01,IT,"['dns.bo.ingv.it', 'dns.pi.ingv.it']",0,0.0,['54.194.54.98'],"['193.204.89.133', '193.204.89.133', '193.204.89.3']","['Unknown', 'Unknown', 'Unknown']",['Unknown'],0.0,{},Null,Null,Null,0,0.36363636363636365,0.45454545454545453,0.0,0.09090909090909091,"['p', 's', 'rg']","['e', 'o', 'eu', 'o']",[],['-'],3.0957952550009344,11,0,0
nextcoursework.com,Null,['mail.nextcoursework.com.'],"['""v=spf1 include:spf.nextcoursework.com -all""']",True,False,False,"Domain.com, LLC",2017-12-11,2025-12-11,2024-10-30,Null,"['NS1.DNSIMPLE.COM', 'NS2.DNSIMPLE.COM', 'NS3.DNSIMPLE.COM', 'NS4.DNSIMPLE.COM']",0,0.0,['44.199.246.184'],"['162.159.26.4', '162.159.24.4', '199.247.155.53', '199.247.153.53']","['Unknown', 'Unknown', 'Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443, 22, 25]",200,Null,0,0.6111111111111112,0.3333333333333333,0.0,0.0,"['n', 'xtc', 'rs', 'w', 'rk', 'c', 'm']","['e', 'ou', 'e', 'o', 'o']",[],[],3.572431251322119,18,0,0
djqtcjhvhhvskk.nu,NU,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.8823529411764706,0.058823529411764705,0.0,0.0,"['djqtcjhvhhvskk', 'n']",['u'],[],[],3.4548223999466066,17,0,1
fcsyuqfnl.jp,JP,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.8333333333333334,0.08333333333333333,0.0,0.0,"['fcsy', 'qfnl', 'jp']",['u'],[],[],3.418295834054489,12,0,1
bbsddaucrmocugo.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.631578947368421,0.3157894736842105,0.0,0.0,"['bbsdd', 'crm', 'c', 'g', 'c', 'm']","['au', 'o', 'u', 'o', 'o']",[],[],3.3263604079526936,19,0,1
block.fm,FM,"['alt2.aspmx.l.google.com.', 'aspmx.l.google.com.', 'alt1.aspmx.l.google.com.', 'aspmx2.googlemail.com.', 'aspmx3.googlemail.com.']","['""google-site-verification=A6W28kyUWiJRgpu-yFdb9RIMDSrstlSCEiy3LBbv1ME""', '""google-site-verification=ZHNbrpocEH8O8O-yMFjV-WXyoZvU0bWZAQCXs6rWLSY""', '""v=spf1 a:block.fm a:api.block.fm a:social.block.fm a:mail.block.fm mx include:_spf.google.com include:_spf.google.com +all""', '""google-site-verification=mQj0n8dls_0hxzmhpIXXcdbKXICg5TOukmsky4jVAFc""']",True,False,False,Instra Corporation Pty Ltd,2011-06-22,2026-06-22,2023-08-31,Null,"['NS-1815.AWSDNS-34.CO.UK', 'NS-1179.AWSDNS-19.ORG', 'NS-977.AWSDNS-58.NET', 'NS-244.AWSDNS-30.COM']",0,0.0,"['108.158.173.87', '108.158.173.95', '108.158.173.73', '108.158.173.23']","['205.251.196.155', '205.251.195.209', '205.251.192.244', '205.251.199.23']","['Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown', 'Unknown', 'Unknown']",0.0,{},"[80, 443]",200,Null,0,0.75,125,0.0,0.0,"['bl', 'ck', 'fm']",['o'],[],[],3.0,8,0,0
rubenrobijn.nl,NL,['rubenrobijn-nl.mail.protection.outlook.com.'],"['""canva-site-verification=R4S00VYzS0borKbBxLI9bA""', '""v=spf1 a mx ip4:194.33.113.192 ip4:185.84.140.242 ip4:194.33.113.0/24 ip6:2001:7b8:60c:1:4:100:9a37:7 include:spf.protection.outlook.com include:mailgun.org include:spf.login.parcelpro.nl ~all""', '""google-site-verification=YTJBoi0kV28Bww8KJCHV2HDtEsGx2xLhv0YuImqAZVk""', '""\\""MS=ms61817917\\""""', '""google-site-verification=yit6ADlWN2eS8-T8-PrMQ5ZTnUdpbUUJzl_li2ygt7E""', '""google-site-verification=n4TZ6QR8_ThV3ZDyXreE-cALlRDu5eQl0s4csTLs0TM""', '""ahrefs-site-verification_4ed7215080bac5200e53678c320cb05bd0dad186f30574d9fc2eaa8b08c28d67""']",True,False,False,Internationale Domeinregistratie Nederland,2004-07-21,Null,2021-11-30,Null,"['', 'Creation', 'Updated', 'ns0.transip.net', 'ns1.transip.nl', 'ns2.transip.eu']",0,0.0,['185.84.140.242'],"['195.135.195.195', '195.8.195.195', '37.97.199.195']","['Unknown', 'Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443, 21, 22, 25]",200,Null,0,0.6428571428571429,0.2857142857142857,0.0,0.0,"['r', 'b', 'nr', 'b', 'jn', 'nl']","['u', 'e', 'o', 'i']",[],[],3.182005814760214,14,0,0
bor-haberler.com.tr,Null,Null,Null,False,False,False,Null,2023-08-21,2025-08-20,Null,Null,"arushi.ns.cloudflare.com
mustafa.ns.cloudflare.com",0,0.0,"['172.67.137.55', '104.21.94.147']","['108.162.194.61', '162.159.38.61', '172.64.34.61', '162.159.44.27', '172.64.35.27', '108.162.195.27']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,{},"[80, 443]",200,Null,0,0.5789473684210527,0.2631578947368421,0.0,0.05263157894736842,"['b', 'r', 'h', 'b', 'rl', 'r', 'c', 'm', 'tr']","['o', 'a', 'e', 'e', 'o']",[],['-'],3.40582225028569,19,0,0
bismarckparks.com,Null,Null,Null,False,False,False,"Network Solutions, LLC",2005-10-26,2026-10-26,2021-08-27,Null,"['NS71.WORLDNIC.COM', 'NS72.WORLDNIC.COM']",0,0.0,['208.91.197.128'],"['162.159.26.27', '162.159.27.78']","['Unknown', 'Unknown']",['Unknown'],0.0,{},[80],403,Null,0,0.7058823529411765,0.23529411764705882,0.0,0.0,"['b', 'sm', 'rckp', 'rks', 'c', 'm']","['i', 'a', 'a', 'o']",[],[],3.381580488309164,17,0,0
trebuchet-magazine.com,Null,['mailu.wpmudev.host.'],"['""facebook-domain-verification=qa65drqr03k6ho8gn007t6qky1rz7h""', '""v=spf1 mx a:mailu.wpmudev.host -all""']",True,False,False,123-Reg Limited,2006-09-19,2025-09-19,2024-08-22,US,"['NS1.WPDNS.HOST', 'NS2.WPDNS.HOST', 'NS3.WPDNS.HOST']",0,0.0,['209.250.231.100'],"['173.199.96.96', '173.199.96.96', '173.199.96.97']","['Unknown', 'Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443, 22]",200,Null,0,0.5454545454545454,0.36363636363636365,0.0,0.045454545454545456,"['tr', 'b', 'ch', 't', 'm', 'g', 'z', 'n', 'c', 'm']","['e', 'u', 'e', 'a', 'a', 'i', 'e', 'o']",[],['-'],3.8796640049025934,22,0,0
jnluniucpqtlzyl.info,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7,0.25,0.0,0.0,"['jnl', 'n', 'cpqtlzyl', 'nf']","['u', 'iu', 'i', 'o']",[],[],3.6464393446710153,20,0,1
7pszgb4k9fsalhttiybl3l18.net,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.6428571428571429,0.10714285714285714,0.21428571428571427,0.0,"['pszgb', 'k', 'fs', 'lhtt', 'ybl', 'l', 'n', 't']","['a', 'i', 'e']","['7', '4', '9', '3', '18']",[],4.3248629576173565,28,0,1
msisensors.com,Null,['mail.h-email.net.'],"['""v=spf1 ip6:fd1b:212c:a5f9::/48 -all""']",True,False,False,PDR Ltd. d/b/a PublicDomainRegistry.com,2009-01-05,2025-01-05,2024-02-28,Null,"['NS1.PARKINGCREW.NET', 'NS2.PARKINGCREW.NET']",0,0.0,['104.247.81.52'],"['13.248.158.159', '76.223.21.9']","['Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443]",200,Null,0,0.6428571428571429,0.2857142857142857,0.0,0.0,"['ms', 's', 'ns', 'rs', 'c', 'm']","['i', 'e', 'o', 'o']",[],[],2.950212064914747,14,0,0
xogwvfihpphq.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.75,0.1875,0.0,0.0,"['x', 'gwvf', 'hpphq', 'c', 'm']","['o', 'i', 'o']",[],[],3625,16,0,1
fz623.com,Null,Null,Null,False,False,False,Gname.com Pte. Ltd.,2023-04-26,2025-04-26,2024-06-20,CN,"['PNS51.CLOUDNS.NET', 'PNS52.CLOUDNS.NET', 'PNS53.CLOUDNS.NET', 'PNS54.CLOUDNS.NET']",0,0.0,['160.124.166.23'],"['185.136.97.192', '185.136.99.192', '185.136.96.192', '185.136.98.192']","['Unknown', 'Unknown', 'Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 21]",200,Null,0,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.0,"['fz', 'c', 'm']",['o'],['623'],[],3.169925001442312,9,0,0
gtejpwksozwjsk.biz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7777777777777778,0.16666666666666666,0.0,0.0,"['gt', 'jpwks', 'zwjsk', 'b', 'z']","['e', 'o', 'i']",[],[],3.6143694458867563,18,0,1
romo-tonder.dk,DK,['romotonder-dk01b.mail.protection.outlook.com.'],"['""v=spf1 ip4:49.12.83.45 include:spf.azehosting.net include:_spf.mlsend.com mx a include:spf.protection.outlook.com include:spf.autopilothq.com ~all""']",True,False,False,Null,2018-05-01,2025-05-31,Null,Null,"['ns1.azehosting.net', 'ns2.azehosting.net', 'ns3.azehosting.net']",0,0.0,['49.12.83.45'],"['88.99.15.5', '94.130.138.185', '88.99.39.181']","['Unknown', 'Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443, 21, 25]",200,Null,0,0.5714285714285714,0.2857142857142857,0.0,0.07142857142857142,"['r', 'm', 't', 'nd', 'r', 'dk']","['o', 'o', 'o', 'e']",[],['-'],3.182005814760214,14,0,0
crest-approved.org,Null,['crestapproved-org01c.mail.protection.outlook.com.'],"['""apple-domain-verification=00AZyZ3SLUpipkjz""', '""d365mktkey=r4rvaPnYBUCWWrHKuR4NDLA7Es0l18Lap9cEPyB7TUAx""', '""MS=ms83455807""', '""lvqm99fMhahf7TIkk2xE9tpNfk0fQeTpFbYOFwXTgzE=""', '""d365mktkey=4o2dBIaQ7xD7JAZiDt7GCnYVqKAgfo0wFGgFN2SRSN4x""', '""v=spf1 ip4:72.55.140.81 include:spf.protection.outlook.com a:mail.crest-approved.org -all""', '""msfpkey=37uzecdujcltwwiy7g8mcy0d1""']",True,False,False,"CloudFlare, Inc.",2006-10-17,2025-10-17,2024-09-22,GB,"['rob.ns.cloudflare.com', 'vera.ns.cloudflare.com']",0,0.0,"['141.193.213.21', '141.193.213.20']","['173.245.59.140', '172.64.33.140', '108.162.193.140', '173.245.58.147', '108.162.192.147', '172.64.32.147']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,{},"[80, 443]",403,Null,0,0.6111111111111112,0.2777777777777778,0.0,0.05555555555555555,"['cr', 'st', 'ppr', 'v', 'd', 'rg']","['e', 'a', 'o', 'e', 'o']",[],['-'],3.5724312513221195,18,0,0
tecnifibre.com,Null,['tecnifibre-com.mail.protection.outlook.com.'],"['""Sendinblue-code:b29ad71ce482a649de7b057abf7cc1e9""', '""google-site-verification=CX5a3VpwZwMctZU47kp1J75nzQER_PT4TUCpxWPs7YU""', '""MS=ms19813226""', '""v=spf1 include:spf.protection.outlook.com include:spf.sendinblue.com include:spf.brevo.com mx ~all""']",True,False,False,GANDI SAS,1997-04-23,2026-04-24,2024-10-22,FR,"['NS-17-A.GANDI.NET', 'NS-183-B.GANDI.NET', 'NS-70-C.GANDI.NET']",0,0.0,['104.18.17.40'],"['217.70.187.71', '213.167.230.184', '173.246.100.18']","['Unknown', 'Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443]",200,Null,0,0.5714285714285714,0.35714285714285715,0.0,0.0,"['t', 'cn', 'f', 'br', 'c', 'm']","['e', 'i', 'i', 'e', 'o']",[],[],3.3787834934861767,14,942805,0
npfh8vu4mg4.life,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.5625,0.1875,0.1875,0.0,"['npfh', 'v', 'mg', 'l', 'f']","['u', 'i', 'e']","['8', '4', '4']",[],3.75,16,0,1
gro.gov.uk,Null,"['smtp7.homeoffice.gov.uk.', 'smtp5.homeoffice.gov.uk.', 'smtp6.homeoffice.gov.uk.', 'smtp8.homeoffice.gov.uk.']","['""E0G0S20935""', '""QuoVadis=2a7a56ae-c9bf-469b-8da0-7e9c56908eb0""', '""MS=ms81814936""', '""QuoVadis=9d5185a7-8b33-42d9-ad4a-3096b5e50278""', '""v=spf1 ip4:3.9.159.108/30 ip4:18.168.37.156/30 -all""', '""9DEBB7DD-EF47-4311-89D8-E942ABE61C9A.180618""', '""adobe-idp-site-verification=12745d082f0122d00a6ac369ec9edff9a2b54fd6e569dee485e26119cd5523ee""', '""JUEa8E8OjOngeD/4Zb/BLMtd+FZoUaZ11Gsu5q882mgjwhtez3ea9AKJ0Wzu6xhRDl4pkednLx1lbaoAB8/VHw==""']",True,False,False,No registrar listed.  This domain is directly registered with Nominet.,1996-08-01,Null,Null,Null,Null,0,0.0,['81.144.203.211'],"['37.143.140.3', '37.143.140.6', '37.143.142.3']","['Unknown', 'Unknown', 'Unknown']",['Unknown'],0.0,{},[443],Null,Null,0,0.5,0.3,0.0,0.0,"['gr', 'g', 'v', 'k']","['o', 'o', 'u']",[],[],2.721928094887362,10,474262,0
communityfirstfl.org,Null,Null,"['""v=spf1 mx a:_mailhosts.swbc.com include:2674865.spf04.hubspotemail.net include:_external.pscu.com include:spf.meridianlink.com include:mailgun.org include:spf.extole.io -all""']",True,False,False,"Network Solutions, LLC",2004-10-29,2030-10-29,2020-10-29,US,"['dawn.ns.cloudflare.com', 'pete.ns.cloudflare.com']",0,0.0,['192.124.249.153'],"['108.162.192.106', '172.64.32.106', '173.245.58.106', '108.162.193.136', '173.245.59.136', '172.64.33.136']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443]",403,Null,0,0.7,0.25,0.0,0.0,"['c', 'mm', 'n', 'tyf', 'rstfl', 'rg']","['o', 'u', 'i', 'i', 'o']",[],[],3.721928094887362,20,547525,0
xnlgwbnhipxfslg.su,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.8333333333333334,0.1111111111111111,0.0,0.0,"['xnlgwbnh', 'pxfslg', 's']","['i', 'u']",[],[],3.6143694458867563,18,0,1
oodqgheshekmrxbf.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7,0.25,0.0,0.0,"['dqgh', 'sh', 'kmrxbf', 'c', 'm']","['oo', 'e', 'e', 'o']",[],[],3.7841837197791888,20,0,1
yqegqkqgakiiscsk.xyz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.75,0.2,0.0,0.0,"['yq', 'gqkqg', 'k', 'scsk', 'xyz']","['e', 'a', 'ii']",[],[],3.446439344671015,20,0,1
arrowmakerinc.com,Null,Null,Null,False,False,False,LWS dba Ligne Web Services,2024-07-19,2025-07-19,2024-07-19,DZ,"['ARUSHI.NS.CLOUDFLARE.COM', 'HARLAN.NS.CLOUDFLARE.COM', 'arushi.ns.cloudflare.com', 'harlan.ns.cloudflare.com']",0,0.0,"['104.21.87.48', '172.67.141.129']","['172.64.34.61', '108.162.194.61', '162.159.38.61', '172.64.35.250', '162.159.44.250', '108.162.195.250']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,{},"[80, 443]",200,Null,0,0.5882352941176471,0.35294117647058826,0.0,0.0,"['rr', 'wm', 'k', 'r', 'nc', 'c', 'm']","['a', 'o', 'a', 'e', 'i', 'o']",[],[],3.3371753411230776,17,0,0
focusmartialarts.com.au,Null,"['mx10.mailspamprotection.com.', 'mx20.mailspamprotection.com.', 'mx30.mailspamprotection.com.']","['""v=spf1 +a +mx +ip4:35.213.152.142 include:_spf.mailspamprotection.com ~all""']",True,False,False,Web Address Registration Pty Ltd,Null,Null,2023-07-26,Null,"['erin.ns.cloudflare.com', 'martin.ns.cloudflare.com']",0,0.0,"['162.159.137.54', '162.159.136.54']","['173.245.58.113', '108.162.192.113', '172.64.32.113', '172.64.35.87', '108.162.195.87', '162.159.44.87']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,{},"[80, 443]",403,Null,0,0.5217391304347826,0.391304347826087,0.0,0.0,"['f', 'c', 'sm', 'rt', 'l', 'rts', 'c', 'm']","['o', 'u', 'a', 'ia', 'a', 'o', 'au']",[],[],3.480083695187448,23,0,0
cbern.com.cn,Null,"['mxbiz2.qq.com.', 'mxbiz1.qq.com.', 'mail.cbern.com.cn.']","['""v=spf1 ip4:211.153.23.88 -all""', '""v=DKIM1;p=MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQC6DeNBJZevIu0o2OyGpe1JxRgH5gL0ZiWyoqURKYWEm1sMft0ojYGAE/MyZltM4TuqsR/JEb78D54KOxL7Eao3gZFEOqktlmcSR+FVLPqHQ1bf7dNk3N43mFPWHKbZ5f9/q3WhEgK3xuMjgDekDkLkz7/YpPA9ZbdEew/4IW/FFQIDAQAB""']",True,False,False,阿里云计算有限公司（万网）,2002-11-12,2029-11-12,Null,Null,"['vip3.alidns.com', 'vip4.alidns.com']",0,0.0,['211.153.23.175'],"['170.33.40.137', '140.205.1.6', '8.212.93.4', '170.33.73.27', '170.33.32.211', '170.33.80.11', '170.33.32.210', '170.33.73.26', '140.205.1.5', '170.33.80.10', '170.33.40.136', '8.212.93.3']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']",['Unknown'],1.0,{},Null,Null,Null,0,0.6666666666666666,0.16666666666666666,0.0,0.0,"['cb', 'rn', 'c', 'm', 'cn']","['e', 'o']",[],[],2.8553885422075336,12,0,0
3eagbpjymkhblhf.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7368421052631579,0.15789473684210525,0.05263157894736842,0.0,"['gbpjymkhblhf', 'c', 'm']","['ea', 'o']",['3'],[],3.9321380397593737,19,0,1
zype.com,Null,"['aspmx.l.google.com.', 'alt2.aspmx.l.google.com.', 'alt1.aspmx.l.google.com.']","['""status-page-domain-verification=w18897dw2gh6""', '""ofco4ds1f57632oactmqg9f1qj""', '""qvy3bsmj3jvrdh30vl9crpc3ww4lcn2k""', '""pardot576073=c3d9fcc4e414372dad59a4a847dc17f10cadcb48f85b9b7ba6bb55c2d14f8b48""', '""pbmqcgydxf3l3phn237lpm5cf1414ym4""', '""v=spf1 a include:_spf.google.com ip4:166.78.71.243 ip4:166.78.71.244 ip4:192.237.159.22/31 ip4:192.237.159.39 ip4:192.237.159.45 ip4:192.237.159.72 ip4:52.27.255.196/30 ip4:52.27.255.200/30 ip4:52.27.255.226/32 ip4:52.11.191.193 ip4:52.88.196.242"" "" include:mailgun.org ip4:205.201.128.0/20 ip4:198.2.128.0/18 ip4:148.105.8.0/21 include:aspmx.pardot.com ~all""', '""mgverify=2ad413abd7ee07b2abe4b809f9465b149c9c8de3be9a56c6ea37ba8e58494037""', '""google-site-verification=C_wRonOteF0sRuDm9Sl8Vy2SSvfUd88Fe1b4XIe6Ua8""', '""google-site-verification=MD2ey6GoDCKAUMD7LYB-cai64qBQdFSNg8r3k9S5qDs""', '""google-site-verification=0XaK36AlplYvOGijbnw916SdoMooL9sWNItSDhrhDuo""', '""_globalsign-domain-verification=XGrSbaN78Vq7PJxEyxVH3QiVBFmHgyq9QbfGxjrkzz""', '""EED7AA0E91""', '""ahrefs-site-verification_0fca844fe216f366ef16110fac67705a1c35a57a91a60c4e8a9c3beed8b1e43c""', '""google-site-verification=Jipast9WWv9SpIH_Q0tEhnmeRWUa2gi6KmiNIT3j_jY""']",True,False,False,"ENOM, INC.",2005-07-06,2025-07-06,2021-05-26,US,"['NS-1240.AWSDNS-27.ORG', 'NS-195.AWSDNS-24.COM', 'NS-2034.AWSDNS-62.CO.UK', 'NS-644.AWSDNS-16.NET']",0,0.0,"['199.60.103.185', '199.60.103.85']","['205.251.192.195', '205.251.194.132', '205.251.199.242', '205.251.196.216']","['Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,{},"[80, 443]",200,Null,0,625,0.25,0.0,0.0,"['zyp', 'c', 'm']","['e', 'o']",[],[],3.0,8,128261,0
msikssimoygicamm.xyz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7,0.25,0.0,0.0,"['ms', 'kss', 'm', 'yg', 'c', 'mm', 'xyz']","['i', 'i', 'o', 'i', 'a']",[],[],3.346439344671015,20,0,1
sopro.io,IO,"['alt4.aspmx.l.google.com.', 'alt1.aspmx.l.google.com.', 'aspmx.l.google.com.', 'alt2.aspmx.l.google.com.', 'alt3.aspmx.l.google.com.']","['""asv=652bea37e2045c29c2965dfc47108bbd""', '""MS=56680AB0F2FB2FA07AD95C22417993B6EBBF07BB""', '""google-site-verification=HTsY1sK_ewmm8bsyi4irCxInkdJBwsRHIOks3GhYnZ8""', '""google-site-verification=W5YQ-Gyelr6USDtfD15dpaW0VYM5CQWi9IUgracKx7M""', '""v=spf1 include:_spf.google.com ip4:139.59.174.180 ip4:198.61.255.104/32 ip4:143.55.234.121 ip4:168.245.32.149/32 include:2271291.spf08.hubspotemail.net include:bf08x.hubspotemail.net include:mailer.chargify.com include:sendgrid.net include:spf.mailpidgin."" ""com ~all""', '""google-site-verification=SVEbTNPWjQga8ou7YaJ4175p2mf8zEYj7fw-p6_V6YY""', '""google-site-verification=IopPLVku1N_YW23IGGX6FzD2PLF_8iKc_XxSMBH6IUo""', '""hubspot-developer-verification=YWJkZmI4OWUtMTQ0Yy00NzJiLTkxMjAtMjU2YTJkZjIyOTVk""', '""soproqueueapi.azurewebsites.net""', '""google-site-verification=Loq9j6O4zbsi50DzCtfKId-PdVmbrbKVmeXBVSxqr_k""', '""google-site-verification=WorDqfqmNZs9jadyB3qQ-MpE6q114DiW5zXr_JXduJ4""', '""openai-domain-verification=dv-dqNNgZCzhtzZ7kJKz50NBedG""', '""google-site-verification=3IkQeXDGyizgfNWwHu32gatnJTHUozgSccuFlisuLFY""']",True,False,False,"GoDaddy.com, LLC",2015-03-24,2025-03-24,2024-08-28,Null,"['betty.ns.cloudflare.com', 'albert.ns.cloudflare.com']",0,0.0,"['104.26.1.160', '104.26.0.160', '172.67.68.20']","['173.245.59.58', '108.162.193.58', '172.64.33.58', '173.245.58.75', '172.64.32.75', '108.162.192.75']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown', 'Unknown']",0.0,{},"[80, 443]",200,Null,0,375,0.5,0.0,0.0,"['s', 'pr']","['o', 'o', 'io']",[],[],2.4056390622295662,8,89249,0
